ASSET_NAME,TYPE,AMENITIES,Latitude,Longitude
QUEENSWAY PARK,Park,"Ball Diamond, Outdoor Ping Pong/Table Tennis, Pickleball Court, Playground, Tennis Court, Washroom",43.6269955474737,-79.5070536653193
OPERA PLACE,Park,,43.6633634350351,-79.3854997418564
BLEECKER PARKETTE,Park,,43.6662472994058,-79.372875404205
BIG BEAR PARK,Park,,43.719862996058,-79.343315411959
DRAPER PARK,Park,,43.6424625916446,-79.3976375933058
METROGATE PARK,Park,Playground,43.7787361029948,-79.2822145748034
GLENGARRY PARK,Park,Playground,43.7233327525336,-79.4134004408511
NATAL PARK,Park,Playground,43.7133715220626,-79.2558507457632
STARRY PARK,Park,Playground,43.835171206689,-79.2287524016125
PRESCOTT PARKETTE,Park,,43.6753486052929,-79.457663747594
MACKLIN HANCOCK PARK,Park,,43.737530362567,-79.3428510809374
JOYCE PARK,Park,"Outdoor Ping Pong/Table Tennis, Playground",43.7090789720474,-79.4672977705763
HUMBER BAY PARK WEST,Park,"Dog Off-Leash Area, Washroom",43.6151025356318,-79.4789996145603
SCARLETT WOODS GOLF COURSE,Park,"Disc Golf, Washroom",43.6822645523467,-79.5040013683761
DON VALLEY GOLF COURSE,Park,Washroom,43.7488693112541,-79.4106655850656
FAIRMEADOW PARKETTE,Park,,43.7558225681989,-79.3980190052228
HUMBER SHEPPARD PARK,Park,"Playground, Sports Field",43.733157482333,-79.5412531129618
MCKENZIE PARKETTE,Park,,43.7720334661205,-79.4114014160763
TRIPLE CROWN PARKETTE,Park,Sports Field,43.7254264980964,-79.6002935236738
BEACHES PARK,Park,"Beach, Outdoor Fitness Equipment, Picnic Site, Playground, Tennis Court, Washroom",43.6661298769119,-79.298509100303
CHRIST THE KING PARK,Park,Playground,43.6519398697613,-79.5750003115039
ST. MARY STREET PARKETTE,Park,,43.6678738816482,-79.3869042521417
FROST PARK,Park,Playground,43.7136838312331,-79.5668323126489
WICKSON TRAIL PARK,Park,"Ball Diamond, Playground, Sports Field",43.8046818924434,-79.2150516035371
PELLATT PARKETTE,Park,Playground,43.7128301306701,-79.5296735672757
BLUE RIDGE PARK,Park,,43.7746163201242,-79.3753416685858
FARMCREST PARKETTE,Park,,43.7708658331624,-79.3205580518176
TERRAVIEW PARK,Park,"Playground, Sports Field",43.7662731167083,-79.3115841663272
YORK MILLS PARK,Park,,43.742002577538,-79.404521873039
66 DOUGLAS CRESCENT PARKETTE,Park,,43.6921335737627,-79.3664695648997
GRATTAN PARK,Park,Playground,43.7063608073136,-79.5220545566045
AMES PARK,Park,Playground,43.7513602013568,-79.3668358200152
R.V. BURGESS PARK,Park,Playground,43.7037972915949,-79.3437435948281
SYD COLE PARK,Park,Playground,43.5956471404689,-79.533884421172
MARIE CURTIS PARK,Park,"Beach, Dog Off-Leash Area, Outdoor Fitness Equipment, Picnic Site, Playground, Washroom",43.5857045220141,-79.5438584714419
ELLESMERE RESERVOIR PARK,Park,"Cricket Pitch Field, Sports Field",43.7850970394402,-79.201895648833
TORONTO ISLANDS - HANLAN'S POINT PARK,Park,"Beach, Firepit, Picnic Site, Playground, Washroom",43.6149791876122,-79.3905882164772
TORONTO ISLANDS - CENTRE ISLAND PARK,Park,"Beach, Disc Golf, Firepit, Picnic Site, Playground, Washroom",43.6179900019989,-79.3723108377758
BEACH SKATEPARK,Park,Skateboarding,43.6624915939956,-79.3162293894278
THE POCKET,Park,Dog Off-Leash Area,43.6771277853819,-79.3340006357405
TORONTO ISLANDS - SNAKE ISLAND,Park,"Firepit, Picnic Site",43.6241391618803,-79.3641820380973
BRENDWIN CIRCLE PARKETTE,Park,,43.6789334507962,-79.5015474880352
BOB ACTON PARK,Park,Playground,43.6865966358982,-79.2929057663657
CHARLES STREET PARKETTE,Park,,43.6695843186376,-79.3811672970832
SPADINA QUAY WETLANDS,Park,,43.6371955231427,-79.3922571734136
HAGUE PARK,Park,,43.7540187445647,-79.2390191949984
DALESFORD PARK,Park,Playground,43.6259567944505,-79.4919818498848
TWELFTH STREET PARKETTE,Park,,43.5941885738279,-79.508574303166
GLENELLEN PARKETTE,Park,,43.640619013426,-79.4954482404427
SIR WINSTON CHURCHILL PARK,Park,"Dog Off-Leash Area, Playground, Sports Field, Tennis Court, Washroom",43.6828812987665,-79.4088607437294
CLOSE - SPRINGHURST PARKETTE,Park,,43.6352425434581,-79.4342437656878
STADIUM ROAD PARK,Park,Outdoor Fitness Equipment,43.6329369363629,-79.3996190509894
LAWTON PARKETTE,Park,,43.6917248606851,-79.3954903638162
WESTMOUNT PARK,Park,"Pickleball Court, Playground, Tennis Court, Washroom",43.6873056609434,-79.5188097180316
DENFIELD PARK,Park,,43.679544105249,-79.5526805499162
SPENCER - COWAN PARKETTE,Park,Playground,43.6363747819927,-79.4307073234081
TORONTO ISLANDS - WARD'S ISLAND PARK,Park,"Ball Diamond, Beach, Outdoor Dry Pad, Outdoor Ping Pong/Table Tennis, Pickleball Court, Picnic Site, Playground, Washroom",43.6296021226557,-79.3550233695717
SAUNDERS CRESCENT PARKETTE,Park,,43.6278498068013,-79.5035748579206
TORONTO ISLANDS - ISLAND PARK,Park,"Firepit, Picnic Site, Playground, Washroom",43.6218941297834,-79.3786163897636
HOLLEY PARK,Park,Playground,43.7060576899883,-79.5304746753511
MANCHESTER PARK,Park,"Pickleball Court, Playground, Tennis Court",43.6207067808175,-79.4900508638045
ALAN - OXFORD PARKETTE,Park,Playground,43.6211491271434,-79.5057725926793
ALEXANDER PARK,Park,Playground,43.6187956744513,-79.4883459350755
OAKRIDGE PARK,Park,"Outdoor Ping Pong/Table Tennis, Playground, Sports Field",43.6924072058538,-79.2787846217701
CORONATION PARK - TORONTO,Park,"Ball Diamond, Dog Off-Leash Area, Picnic Site, Washroom",43.6342514587092,-79.4054199944684
QUEEN'S GREENBELT,Park,,43.7123320084484,-79.4847479374923
KINSDALE PARK,Park,Playground,43.6355148567463,-79.4889256076992
LAKESHORE BOULEVARD PARKLANDS,Park,"Outdoor Fitness Equipment, Pickleball Court, Tennis Court",43.6332873745905,-79.4381047046275
SPRINGHURST PARKETTE,Park,,43.6336382406859,-79.4327366292966
SILVERHILL PARK,Park,Playground,43.6337686119062,-79.5505764949525
NORSEMAN HEIGHTS PARK,Park,"Ball Diamond, Playground",43.6330990470019,-79.5154206313918
S.A.D.R.A. PARK,Park,"Outdoor Dry Pad, Outdoor Fitness Equipment, Playground",43.6756247658856,-79.4622098101068
LAMBTON PARK,Park,Playground,43.6635931673754,-79.5073952089595
EDITHVALE PARK,Park,"Ball Diamond, Basketball Court, Firepit, Outdoor Fitness Equipment, Outdoor Ping Pong/Table Tennis, Playground, Sports Field",43.7762151972104,-79.4249370380723
BAMBURGH PARK,Park,"Playground, Sports Field",43.8148292939685,-79.3286609683714
CATHEDRAL BLUFFS PARK,Park,,43.7172178477744,-79.2280560294714
QUEENSLAND PARK,Park,Playground,43.6260561758214,-79.5222978018115
FARQUHARSON PARK,Park,"Cricket Pitch Field, Playground",43.7853129951758,-79.2636324297534
DEAN PARK WALKWAY,Park,,43.8039966710061,-79.1740400386379
MELBOURNE AVENUE PARKETTE,Park,Playground,43.6401581844116,-79.4285374052026
LIBERTY VILLAGE PARK,Park,Playground,43.6388321574339,-79.4147270196541
SNOWELLEN AVENUE PARKETTE,Park,,43.6297071664056,-79.5596852466414
BICKFORD PARK,Park,"Ball Diamond, Dog Off-Leash Area, Washroom",43.6610585338884,-79.4187666474327
KNOB HILL PARK,Park,"Basketball Court, Outdoor Dry Pad, Picnic Site, Playground, Washroom",43.7436757395073,-79.2501306012778
CLYDESDALE PARK,Park,"Ball Diamond, Outdoor Fitness Equipment, Playground, Tennis Court",43.7832230867214,-79.3294248276078
TORONTO INUKSHUK PARK,Park,,43.6323354035042,-79.4094759535808
PORTAGE GARDENS PARK,Park,Playground,43.6906392031189,-79.5087092885675
CLARENCE SQUARE PARK,Park,Dog Off-Leash Area,43.6441538927643,-79.3936607240882
HARBOUR SQUARE PARK LANDS,Park,Washroom,43.6402429497281,-79.3761886384267
BENNER PARK,Park,Playground,43.7068902699135,-79.4403256037396
FINCH - ISLINGTON PARK,Park,,43.7447563618756,-79.5700172842646
ALEXMUIR PARK,Park,"Playground, Sports Field",43.8092861528775,-79.2829779694172
TORONTO ISLANDS - OLYMPIC ISLAND PARK,Park,"Firepit, Picnic Site, Playground, Washroom",43.6225357610824,-79.3745494830169
SCARLETT BRIDGE PARKETTE,Park,,43.6787829590702,-79.5068829825627
ROSEMOUNT GARDENS PARKETTE,Park,Playground,43.7067738347365,-79.527590313357
WELLESLEY PARK,Park,"Outdoor Dry Pad, Pickleball Court, Playground",43.6696021046027,-79.3622018071814
WILLIAMSON PARK RAVINE,Park,,43.6780549678585,-79.3173566254804
MCCOWAN DISTRICT PARK,Park,"Pickleball Court, Playground, Sports Field, Washroom",43.7336751987932,-79.2370934326324
MARIE BALDWIN PARK,Park,,43.6697564919132,-79.4973763315236
BERESFORD PARK,Park,"Dog Off-Leash Area, Playground",43.656320286447,-79.4795806587992
GLENLAKE SQUARE,Park,,43.656130553158,-79.4741017805923
MCCLEARY PARK,Park,"Ball Diamond, Washroom",43.6528737473406,-79.3402808501798
HILLSIDE PARK,Park,Playground,43.6088516176427,-79.5000657555987
DOUGLAS GREENBELT,Park,,43.7236767675545,-79.4144114950408
SEELEY GREENBELT,Park,,43.7419075391366,-79.4915541253171
STONEHOUSE PARK,Park,"Outdoor Fitness Equipment, Playground",43.6801232700891,-79.564956601127
NORWOOD PARK,Park,"Dog Off-Leash Area, Outdoor Ping Pong/Table Tennis, Playground, Tennis Court, Washroom",43.6823093441983,-79.3037543039004
WINCHESTER SQUARE PARK,Park,,43.6642756036877,-79.3712685967136
TURPIN AVENUE PARK,Park,Playground,43.7231090084911,-79.5552700867076
MALTA PARK,Park,"Outdoor Ping Pong/Table Tennis, Playground",43.665309686135,-79.4755856033498
GLEBE MANOR SQUARE,Park,,43.7015096213435,-79.3918530946151
HARDING PARK,Park,"Ball Diamond, Playground",43.6995729366282,-79.4984767449704
MADELAINE PARK,Park,Playground,43.6929115524891,-79.285306270216
GLEN AGAR PARK,Park,Playground,43.6621286381339,-79.5563835463937
FELSTEAD AVENUE PLAYGROUND,Park,"Playground, Sports Field, Washroom",43.6793731424188,-79.329443206184
DUPLEX PARKETTE,Park,,43.7213288613974,-79.4031193213782
CRAIGLEIGH GARDENS,Park,Dog Off-Leash Area,43.6778783058973,-79.3718008805138
EAST LYNN PARK,Park,"Outdoor Ping Pong/Table Tennis, Picnic Site, Playground",43.6842069731016,-79.3153709885043
PARMA PARK,Park,Basketball Court,43.7178659480496,-79.3021453559689
LYNNDALE PARKETTE,Park,Picnic Site,43.6826694954114,-79.2755585767698
STEWART A. MCGREGOR PARKETTE,Park,,43.7402149216943,-79.4103165297789
GILTSPUR PARK,Park,"Ball Diamond, Playground",43.7360134115293,-79.5077085612934
ASTERFIELD - PLUMROSE BLVD PARKETTE,Park,,43.7747084593978,-79.1747910364994
BALLYCONNOR PARK,Park,Playground,43.7999421455498,-79.386286144525
SEVEN OAKS PARK,Park,"Ball Diamond, Basketball Court, Playground, Tennis Court, Washroom",43.7882509492851,-79.2105842714658
CRAWFORD - JONES MEMORIAL PARK,Park,,43.7097104733642,-79.5384320623904
MILES ROAD END PARKETTE,Park,,43.6086393163985,-79.487306290529
HEART PARK,Park,,43.7183954184291,-79.4148920788023
KNIGHTS OF COLUMBUS PARK,Park,Playground,43.7641633823054,-79.566195856461
HAMPSHIRE HEIGHTS PARK,Park,,43.6557836833223,-79.5503777611688
FERRAND DRIVE PARK,Park,Playground,43.7198904875729,-79.3328202494585
REDGRAVE PARK,Park,Playground,43.6827461077697,-79.5714449713043
BAYVIEW ARENA PARK,Park,Dog Off-Leash Area,43.7879710212377,-79.3938918998237
DAVID CAPLAN PARK,Park,Playground,43.7740949914793,-79.3321702405569
CORTLEIGH PARKETTE,Park,Playground,43.7098464476963,-79.4255352910116
GARNIER PARK,Park,,43.8013249109258,-79.3941329046159
LORA HILL PARK,Park,"Pickleball Court, Playground, Tennis Court",43.6383335743152,-79.5148294589457
SECORD PARK,Park,Playground,43.6933496237814,-79.3006004090879
WYNFORD PARK ,Park,Playground,43.7285506343361,-79.3286545074525
J.T. WATSON PARKETTE,Park,Playground,43.7015009628446,-79.4507125098432
ORPHAN'S GREEN,Park,Dog Off-Leash Area,43.6547967018755,-79.3618914753787
INDIAN LINE PARK,Park,"Basketball Court, Pickleball Court, Playground, Tennis Court",43.7249686519113,-79.6224617886124
HILLMOUNT PARKETTE,Park,Playground,43.7061293038533,-79.4517073038583
KENNEDY - LAWRENCE PARKETTE,Park,,43.7481066632559,-79.2735980644711
ST. ANDREWS PARK - NORTH YORK,Park,,43.7522871043568,-79.3871473220669
CURRAN HALL RAVINE PARK,Park,,43.7664771988333,-79.2119309120183
MAUGHAN CRESCENT PARKETTE,Park,,43.6694236769778,-79.3158448822801
DEMPSEY PARK,Park,Playground,43.7700405017306,-79.4177519081555
PRINGDALE RAVINE,Park,,43.7453549147813,-79.2431100574126
DON PANOS PARKETTE,Park,,43.6752152610217,-79.4567059494346
SUPERIOR PARK,Park,,43.6145237699737,-79.4866611870632
EGLINTON RAVINE PARK,Park,,43.7295611097014,-79.2718363777179
LUSTED PARK,Park,Playground,43.7622228212507,-79.2322282453243
CARSCADDEN GREENBELT,Park,,43.7650470532857,-79.4435841790108
CEDARGROVE PARK,Park,"Playground, Sports Field",43.7490055593258,-79.2306292124208
WEST DON PARKLAND,Park,Firepit,43.7692901749482,-79.4517278617518
JAYE ROBINSON PARK,Park,"Outdoor Fitness Equipment, Playground",43.7230901709431,-79.4009448125384
NESBITT PARK,Park,"Outdoor Ping Pong/Table Tennis, Playground",43.6931191238218,-79.3668540653302
CRESCENTWOOD PARK,Park,,43.6855520063162,-79.266167107165
LAWREN HARRIS PARK,Park,,43.6733194814186,-79.3850841725678
NORTHERN LINEAR PARK,Park,,43.6412411836557,-79.3947012998174
KIRKDENE PARK,Park,Playground,43.795220926232,-79.138318914537
BISHOP PARK,Park,Playground,43.7817460247976,-79.4124998615425
SENECA VILLAGE PARK,Park,,43.7939247735758,-79.351515193292
SILVERSTONE PARK,Park,Playground,43.7522102861865,-79.5920809679987
SUNFIELD PARK,Park,,43.7433999125633,-79.4917862261988
ROSETTA MCCLAIN GARDENS,Park,Washroom,43.6966050316631,-79.255344308575
BENDALE PARK,Park,,43.7568964322214,-79.244471951364
DUNCAIRN PARK,Park,Playground,43.7391173229474,-79.352887308884
HAVENBROOK PARK,Park,"Ball Diamond, Playground, Tennis Court",43.7677120851192,-79.3566291501695
CORVETTE PARK,Park,"Ball Diamond, Playground, Washroom",43.7271783413286,-79.2597910726882
MAXWELL PARK,Park,,43.762134210786,-79.4482910265283
LONGWOOD PARK,Park,Playground,43.748254125509,-79.362559282199
STAFFORD PARK,Park,Playground,43.7715201912197,-79.438987837516
EGLINTON PARK,Park,"Ball Diamond, Dog Off-Leash Area, Pickleball Court, Picnic Site, Playground, Sports Field, Tennis Court, Washroom",43.707455343197,-79.4053288312595
SANDY BRUCE PARK,Park,"Dog Off-Leash Area, Playground",43.6976689553449,-79.3707314212306
HINDER AREA,Park,"Picnic Site, Washroom",43.7600463925049,-79.4363698010708
PORT UNION COMMUNITY RECREATION CENTRE PARK,Park,"Basketball Court, Outdoor Dry Pad, Skateboarding",43.7798338043484,-79.1400772440666
PALACE PIER PARK,Park,,43.6322810744654,-79.4736896393124
PHIN PARK,Park,"Basketball Court, Outdoor Ping Pong/Table Tennis, Playground",43.6779744486004,-79.3362657140271
GLENDORA PARK,Park,"Ball Diamond, Pickleball Court, Playground, Tennis Court",43.761528171259,-79.3999245338755
WINDERMERE AVENUE PARKETTE,Park,,43.640941977524,-79.4743914233161
ORMSKIRK PARK,Park,Playground,43.6408376477634,-79.4755245932434
PRICEFIELD ROAD PLAYGROUND,Park,"Basketball Court, Playground",43.6814867861325,-79.3887552755597
GIBSON PARK,Park,,43.7690869938313,-79.415232252995
SILVIO COLELLA PARK,Park,Playground,43.7387386342729,-79.5214939552639
EASTVIEW PARK,Park,Playground,43.7602873582828,-79.190018013259
ROYAL CREST PARK,Park,"Playground, Sports Field, Tennis Court, Washroom",43.752791320237,-79.6052923457683
BIRCH PARK,Park,"Ball Diamond, Pickleball Court, Playground, Tennis Court",43.5916807554031,-79.5274185791342
STUART GREENBELT,Park,,43.7538474108402,-79.4152318493953
KEW GARDENS,Park,"Ball Diamond, Basketball Court, Dog Off-Leash Area, Outdoor Dry Pad, Pickleball Court, Picnic Site, Playground, Washroom",43.6681698404802,-79.2983359277853
MCCOWAN PARK,Park,"Dog Off-Leash Area, Playground",43.7474266704939,-79.2394486319165
HUNTERS GLEN PARK,Park,Playground,43.7474442518046,-79.2595323885968
SMITHFIELD PARK,Park,"Ball Diamond, Basketball Court, Outdoor Dry Pad, Outdoor Fitness Equipment, Playground, Skateboarding, Washroom",43.7473680463062,-79.5953493031208
SILVERVIEW PARK,Park,"Ball Diamond, Playground",43.7851460598066,-79.4114524609276
WALLACE C. SWANEK PARK,Park,"Ball Diamond, Playground",43.7090245562805,-79.5225013381382
WEST HILL PARK,Park,"Ball Diamond, Playground",43.7702518540667,-79.1956035888395
ALBERT CAMPBELL SQUARE,Park,"Dog Off-Leash Area, Playground",43.7731118690215,-79.2565320652787
WANITA PARK,Park,"Playground, Sports Field",43.7774997986355,-79.1544653594934
DENTONIA PARK GOLF COURSE,Park,"Disc Golf, Washroom",43.6979331300064,-79.2889959262464
TOTTS TOT LOT,Park,"Ball Diamond, Playground",43.7132597605931,-79.234224124753
MOOREVALE PARK,Park,"Ball Diamond, Outdoor Ping Pong/Table Tennis, Playground, Tennis Court, Washroom",43.6935039685621,-79.3822524686726
BROADVIEW SUBWAY STATION PARKETTE,Park,,43.677241751716,-79.3584074468928
WILLOWDALE PARK,Park,"Playground, Tennis Court, Washroom",43.7663856057162,-79.4072790733352
KIRKWOOD PARK,Park,"Pickleball Court, Playground, Tennis Court",43.7556139522765,-79.3616754458851
ERNIE LUSTIG - RAINBOW PARK,Park,Playground,43.7203080329806,-79.4835900569593
CEDAR RIDGE PARK,Park,"Ball Diamond, Washroom",43.7575607498561,-79.207561569719
DAN IANNUZZI PARK,Park,Playground,43.7667612686708,-79.5063157299663
READING SPROUTS GARDEN,Park,,43.7399300001189,-79.5103924442135
DON RUSSELL MEMORIAL PARK,Park,"Ball Diamond, Dog Off-Leash Area, Outdoor Track, Playground",43.601880049251,-79.5216833651378
FIELDWAY PARKETTE,Park,,43.6401750264246,-79.5288849845026
JEAN AUGUSTINE PARK,Park,,43.6283096568103,-79.4772404318518
WOODBINE PARK,Park,"Disc Golf, Playground, Sports Field, Washroom",43.6644454345437,-79.3127852131806
KEELE RESERVOIR,Park,"Cricket Pitch Field, Sports Field",43.7795272574007,-79.4921263738518
CONNORVALE PARK,Park,"Ball Diamond, Playground, Washroom",43.6098373031652,-79.528790533259
LONG BRANCH PARK,Park,Playground,43.5884583202618,-79.5298761000794
AVALON PARKETTE,Park,,43.6924725401332,-79.2635348900535
YORK MILLS GARDENS,Park,,43.7546628759353,-79.3851368200694
MARBLE HILL PARKETTE,Park,Playground,43.6874906323607,-79.4506489377488
FOUNTAINHEAD PARK,Park,"Outdoor Ping Pong/Table Tennis, Playground, Tennis Court",43.7619604876258,-79.4989775716806
JESSE KETCHUM PARK,Park,,43.6726095822203,-79.3910399762213
REGENT PARK ATHLETIC GROUNDS,Park,"Basketball Court, Outdoor Dry Pad, Outdoor Ping Pong/Table Tennis, Outdoor Track, Pickleball Court, Sports Field, Washroom",43.6593498877993,-79.3591084609905
ROSETHORN PARK,Park,"Playground, Tennis Court",43.6584426494198,-79.5391261055636
LOGAN AVENUE PARKETTE,Park,,43.6786200538968,-79.3505606801007
MATT COHEN PARK,Park,,43.6662996488019,-79.4032967999521
SACKVILLE PLAYGROUND,Park,Playground,43.654606962967,-79.3606680619286
LEAVENWORTH PARKETTE,Park,,43.6342970802947,-79.5616749139857
DOWNSVIEW MEMORIAL PARKETTE,Park,,43.727157797196,-79.481393220381
JANELLAN RAVINE PARK,Park,,43.7683012984091,-79.1546802973874
PRINCESS ANNE PARK,Park,"Playground, Tennis Court",43.6732653507874,-79.5397461861723
AVONDALE PARK,Park,Playground,43.7573068807052,-79.407662981392
KAY GARDNER BELTLINE PARK,Park,,43.6857976464721,-79.3676435527298
FIRVALLEY WOODS,Park,,43.7046981922972,-79.2788946876566
FRED HAMILTON PLAYGROUND,Park,"Outdoor Fitness Equipment, Outdoor Ping Pong/Table Tennis, Picnic Site, Playground, Washroom",43.6529646429939,-79.420232876058
ED AND ANNE MIRVISH PARKETTE,Park,,43.6665784805937,-79.4115170774746
ALBERT CROSLAND PARK,Park,"Basketball Court, Playground",43.6408899592621,-79.4401489378015
MONTCLAIR AVENUE PARKETTE,Park,,43.6879159266925,-79.4122658105947
ISLINGTON HEIGHTS PARK,Park,,43.659084557573,-79.5329143462146
BOBBIE ROSENFELD PARK,Park,,43.6415847668896,-79.3872459451228
LITTLE YORK PARKETTE,Park,,43.6855419788342,-79.3010286020962
EGLINTON FLATS,Park,"Pickleball Court, Playground, Sports Field, Tennis Court, Washroom",43.6849623759822,-79.4993864277001
GLENN GOULD PARK,Park,Playground,43.6868023529286,-79.4021474550583
WESTWAY PARK,Park,"Ball Diamond, Playground, Tennis Court, Washroom",43.6877692742751,-79.5415217546097
LEDBURY PARK,Park,Washroom,43.7273960080346,-79.4251589559548
DUNDAS - WATKINSON PARKETTE,Park,Playground,43.6652924194185,-79.4606117073815
ROBERT HICKS PARK,Park,Playground,43.7723803366189,-79.4533236543732
BAYHAMPTON PARKETTE,Park,Playground,43.7683793028644,-79.4576102351454
DON MILLS LOCAL PARK,Park,Playground,43.7322832908552,-79.3452355680189
REGENTS PARK,Park,"Playground, Sports Field",43.7067762814152,-79.2912513238342
PRINCESS STREET PARK,Park,,43.648202063451,-79.3660133150147
WILLARD GARDENS PARKETTE,Park,Playground,43.6477804764173,-79.4811223932572
JEFF HEALEY PARK,Park,"Ball Diamond, Pickleball Court, Playground, Tennis Court",43.6302407004926,-79.4949226189368
SEVILLE AVENUE PARKETTE,Park,,43.6320300665103,-79.5606922278384
DUNDAS PARKETTE,Park,,43.6634121149239,-79.3480083465553
HILLHURST PARKETTE,Park,,43.7091298205798,-79.4271553955238
MEMORIAL PARK - YORK,Park,,43.69948009374,-79.5205156554376
ROXTON ROAD PARKETTE,Park,,43.6506896739578,-79.4195752962198
THACKERAY PARK,Park,Cricket Pitch Field,43.7629032400004,-79.5859469156202
BRIAR HILL - CHAPLIN PARK,Park,,43.7084377079288,-79.42598446103
WESTON VILLAGE PARKETTE,Park,,43.7096653490922,-79.5278113368265
SILVER CREEK PARK,Park,"Ball Diamond, Outdoor Fitness Equipment, Playground, Tennis Court, Washroom",43.6827011188454,-79.5434038311754
CARLAW AVENUE PARKETTE,Park,Playground,43.6792990934975,-79.3469806626057
WYCHWOOD BARNS PARK,Park,"Dog Off-Leash Area, Outdoor Ping Pong/Table Tennis, Picnic Site, Playground",43.6797030716251,-79.4236963301444
MARLBOROUGH PLACE PARKETTE,Park,,43.6793043689045,-79.3944270033659
WINDWOOD PARK,Park,Playground,43.7320922700189,-79.6059450679951
DELAHAYE PARKETTE,Park,,43.7332135591432,-79.4405924337315
WILKET CREEK PARK,Park,"Firepit, Picnic Site, Washroom",43.7214487588314,-79.3513446219149
MURISON PARK,Park,"Ball Diamond, Playground, Sports Field",43.7980161069515,-79.2051409799867
WOODCLIFF GREENBELT,Park,,43.7402842343935,-79.3350839058438
WOODROW PARK,Park,Playground,43.7058414456357,-79.2629899590126
LAWREN HARRIS SQUARE,Park,,43.6549563498529,-79.3541864540851
MONTAGUE PARKETTE,Park,,43.6637235012621,-79.3753821262897
THOROGOOD GARDENS,Park,,43.6633568579785,-79.3495752139319
RAYMORE PARK,Park,"Ball Diamond, Dog Off-Leash Area, Playground",43.6953083087977,-79.5145529602621
WIMBLETON ROAD SOUTH PARKETTE,Park,,43.6607534099911,-79.5241801617706
SUSAN TIBALDI PARKETTE,Park,Playground,43.6595745817629,-79.4395705542456
SAULTER STREET PARKETTE,Park,,43.657739332271,-79.3464786140831
HALBERT PARK,Park,"Ball Diamond, Playground, Sports Field, Washroom",43.728828337408,-79.2313080790699
BAYVIEW PARKETTE,Park,,43.7667596956808,-79.3884905886796
GOLF CLUB PARKETTE,Park,Playground,43.6890843255322,-79.2769833938452
TRUDELLE STREET PARK,Park,Basketball Court,43.7394848479853,-79.2420754689163
GLEN RAVINE PARK,Park,"Outdoor Fitness Equipment, Sports Field",43.7380863172688,-79.2558446104324
WARNER PARK,Park,Playground,43.7245210536483,-79.3061947558515
ELWARD - MANSION PARKETTE,Park,,43.6911275474704,-79.2809917222434
BROOKFIELD PARKETTE,Park,,43.7409608273782,-79.4007871050892
DOWNSVIEW DELLS PARK,Park,"Firepit, Picnic Site, Washroom",43.7365994040218,-79.4982635714345
WILSON HEIGHTS PARK,Park,,43.7412397674427,-79.4511126441609
LITHUANIA PARK,Park,"Ball Diamond, Playground, Sports Field, Washroom",43.6587479549091,-79.4630029009203
PERTH AVENUE PARKETTE,Park,Basketball Court,43.6587793087855,-79.4499983529266
LEASIDE PARK,Park,"Ball Diamond, Outdoor Ping Pong/Table Tennis, Playground, Sports Field, Tennis Court, Washroom",43.702196292248,-79.3500980657578
MALLABY PARK,Park,,43.7059241734327,-79.5327552211603
OLYMPIA PARK,Park,,43.7041444108952,-79.4900854279754
HIGH LEVEL PUMPING STATION AND PARK,Park,"Outdoor Ping Pong/Table Tennis, Playground",43.6776566663569,-79.4019324568645
ERWIN KRICKHAHN PARK,Park,Playground,43.6593362749005,-79.4461702838584
DUNFIELD PARK,Park,Playground,43.7052847555408,-79.3943348155858
CHESTNUT HILLS PARK,Park,Playground,43.6555350692396,-79.5275140539898
LITTLE TRINITY CHURCH LANDS,Park,Playground,43.6529734889692,-79.3621321278792
BELLEVUE SQUARE PARK,Park,"Outdoor Fitness Equipment, Playground, Washroom",43.653508875721,-79.4023274975012
RITCHIE AVENUE PARKETTE,Park,"Outdoor Ping Pong/Table Tennis, Playground",43.653854431413,-79.4489914547303
GRANGE PARK,Park,"Dog Off-Leash Area, Playground, Washroom",43.652445846292,-79.3922149631286
JUNE ROWLANDS PARK,Park,"Ball Diamond, Outdoor Ping Pong/Table Tennis, Picnic Site, Playground, Tennis Court, Washroom",43.7006938928845,-79.3885304517246
KEELESDALE PARK,Park,Sports Field,43.6867768684201,-79.4800118522546
STEPHENSON PARK,Park,"Ball Diamond, Firepit, Outdoor Ping Pong/Table Tennis, Pickleball Court, Playground",43.6859834485914,-79.303631745989
REAN DRIVE PARKETTE,Park,,43.7674849774213,-79.3837418357773
CLIFFSIDE RAVINE,Park,,43.7038679671255,-79.2480235697637
WELLS HILL PARK,Park,"Outdoor Ping Pong/Table Tennis, Picnic Site, Playground, Washroom",43.6828958148488,-79.4163936823354
WILDWOOD CRESCENT PLAYGROUND,Park,"Dog Off-Leash Area, Playground",43.6811561694631,-79.3128748628637
OAKDALE PARK,Park,"Basketball Court, Outdoor Fitness Equipment, Outdoor Ping Pong/Table Tennis, Playground",43.7481008099483,-79.5133103790947
BARTLETT PARKETTE,Park,Outdoor Dry Pad,43.6703515818405,-79.436344115297
HURON - WASHINGTON PARKETTE,Park,Playground,43.6662280743833,-79.4015094078356
ETOBICOKE VALLEY PARK,Park,"Ball Diamond, Playground, Washroom",43.5981888200441,-79.5531854227864
JONATHAN ASHBRIDGE PARK,Park,"Pickleball Court, Playground, Tennis Court, Washroom",43.6646987524104,-79.3199305761713
