price,list_price,sold_price,home_type,home_type_bucket,neighbourhood,latitude,longitude,bedrooms,bedrooms_plus,bathrooms,estimated_area_sqft
528000.0,535000.0,528000.0,CONDO,CONDO,Mount Pleasant West,43.7105383,-79.3932829,1,1,2,550.0
588000.0,610000.0,588000.0,CONDO,CONDO,Church-Yonge Corridor,43.6484128,-79.3764665,1,1,1,650.0
588000.0,609000.0,588000.0,CONDO,CONDO,Trinity-Bellwoods,43.6491887,-79.4235115,1,0,1,650.0
542600.0,549000.0,542600.0,CONDO,CONDO,Waterfront Communities C1,43.6435845,-79.3759544,1,1,1,550.0
535000.0,499000.0,535000.0,CONDO,CONDO,Waterfront Communities C1,43.6454752,-79.3923183,1,1,1,650.0
575000.0,598888.0,575000.0,CONDO,CONDO,Mount Pleasant West,43.7073389,-79.394278,1,1,1,650.0
545000.0,579000.0,545000.0,CONDO,CONDO,Bay Street Corridor,43.6592713,-79.3849163,1,1,1,750.0
525000.0,499000.0,525000.0,CONDO,CONDO,Church-Yonge Corridor,43.6557976,-79.3750325,2,0,2,650.0
600000.0,628888.0,600000.0,CONDO,CONDO,Mount Pleasant West,43.705293,-79.3972641,1,1,1,650.0
585000.0,599000.0,585000.0,CONDO,CONDO,Waterfront Communities The Island,43.6456689,-79.3930607,1,1,2,650.0
557500.0,569000.0,557500.0,CONDO,CONDO,Waterfront Communities The Island,43.6428502,-79.3917462,1,1,1,650.0
599900.0,599900.0,599900.0,CONDO,CONDO,Church-Yonge Corridor,43.6688688,-79.38351109999999,1,0,1,550.0
520000.0,529900.0,520000.0,CONDO,CONDO,Mount Pleasant West,43.6978398,-79.3871947,1,0,1,550.0
537500.0,555000.0,537500.0,CONDO,CONDO,Mount Pleasant West,43.705293,-79.3972641,1,0,1,550.0
565000.0,574999.0,565000.0,CONDO,CONDO,Regent Park,43.6611063,-79.3595908,2,0,2,650.0
512000.0,525000.0,512000.0,CONDO,CONDO,North St James Town,43.6671746,-79.3763191,1,0,1,550.0
570000.0,599000.0,570000.0,CONDO,CONDO,Church Yonge Corridor,43.6705684,-79.3814562,1,1,2,750.0
513000.0,517000.0,513000.0,CONDO,CONDO,Bay Street Corridor,43.6595018,-79.3847849,1,0,1,550.0
538000.0,539900.0,538000.0,CONDO,CONDO,North St James Town,43.6671746,-79.3763191,1,1,1,650.0
525000.0,532000.0,525000.0,CONDO,CONDO,Moss Park,43.6544384,-79.3630252,1,1,1,550.0
540000.0,559900.0,540000.0,CONDO,CONDO,Niagara,43.6383649,-79.4145613,1,1,1,650.0
512500.0,549000.0,512500.0,CONDO,CONDO,Bay Street Corridor,43.6659675,-79.3871076,1,1,1,750.0
545000.0,559000.0,545000.0,CONDO,CONDO,Yonge-Eglinton,43.7040059,-79.3998499,1,1,1,650.0
585900.0,589000.0,585900.0,CONDO,CONDO,Waterfront Communities C1,43.6456547,-79.39044779999999,2,0,2,650.0
509000.0,529000.0,509000.0,CONDO,CONDO,Waterfront Communities The Island,43.6466424,-79.3942627,1,0,1,550.0
538000.0,549000.0,538000.0,CONDO,CONDO,Waterfront Communities C1,43.6417088,-79.3793164,1,0,1,550.0
528000.0,525000.0,528000.0,CONDO,CONDO,Waterfront Communities The Island,43.645072,-79.390868,1,1,1,750.0
580000.0,599880.0,580000.0,CONDO,CONDO,Rosedale-Moore Park,43.6853296,-79.3925252,1,0,1,650.0
502000.0,510000.0,502000.0,CONDO,CONDO,West Humber Clairville,43.7248194,-79.6160451,2,0,1,850.0
528800.0,539900.0,528800.0,CONDO,CONDO,Waterfront Communities C8,43.6537014,-79.35529439999999,1,1,2,650.0
544000.0,579999.0,544000.0,CONDO,CONDO,Waterfront Communities The Island,43.6383693,-79.3986981,1,1,1,650.0
550000.0,599000.0,550000.0,CONDO,CONDO,Kensington-Chinatown,43.6518197,-79.3905377,1,1,1,550.0
510000.0,529000.0,510000.0,CONDO,CONDO,Mount Pleasant East,43.7002631,-79.3965898,1,1,1,550.0
537000.0,549900.0,537000.0,CONDO,CONDO,Westminster Branson,43.778008,-79.4527173,2,0,2,1500.0
501000.0,519900.0,501000.0,CONDO,CONDO,Waterfront Communities The Island,43.6393958,-79.3791778,2,1,1,350.0
591888.0,590888.0,591888.0,CONDO,CONDO,Junction Area,43.6668979,-79.4642771,2,1,1,750.0
516000.0,499900.0,516000.0,CONDO,CONDO,Moss Park,43.6499658,-79.3674492,1,1,2,650.0
600000.0,630000.0,600000.0,CONDO,CONDO,Church Yonge Corridor,43.6487382,-79.3801648,2,1,2,950.0
580000.0,499000.0,580000.0,CONDO,CONDO,Church-Yonge Corridor,43.6557976,-79.3750325,2,0,2,750.0
582000.0,588000.0,582000.0,CONDO,CONDO,Mount Pleasant West,43.7075225,-79.392402,1,1,1,550.0
590000.0,688000.0,590000.0,CONDO,CONDO,Bay Street Corridor,43.6570436,-79.3820394,2,0,1,550.0
525000.0,549900.0,525000.0,CONDO,CONDO,Niagara,43.6396436,-79.4151851,1,1,1,650.0
540000.0,550000.0,540000.0,CONDO,CONDO,Bay Street Corridor,43.6667966,-79.3886683,1,0,1,550.0
585000.0,589888.0,585000.0,CONDO,CONDO,Waterfront Communities The Island,43.6456503,-79.3964914,1,1,1,650.0
522990.0,524990.0,522990.0,CONDO,CONDO,Waterfront Communities C1,43.6466285,-79.4017026,1,0,1,550.0
577000.0,599000.0,577000.0,CONDO,CONDO,Waterfront Communities The Island,43.6494123,-79.37088,1,1,2,750.0
530000.0,548000.0,530000.0,CONDO,CONDO,Niagara,43.6396998,-79.40901559999999,1,1,1,650.0
590000.0,579880.0,590000.0,CONDO,CONDO,Waterfront Communities The Island,43.6459582,-79.3898731,1,1,1,550.0
535000.0,618000.0,535000.0,CONDO,CONDO,Waterfront Communities C8,43.6460886,-79.3762764,2,0,1,750.0
580000.0,599900.0,580000.0,CONDO,CONDO,Waterfront Communities The Island,43.6434094,-79.3923139,1,1,1,650.0
540000.0,559900.0,540000.0,CONDO,CONDO,Niagara,43.6409911,-79.4143265,1,1,1,550.0
525000.0,552600.0,525000.0,CONDO,CONDO,Waterfront Communities C1,43.6458064,-79.39205,1,1,1,650.0
595000.0,629000.0,595000.0,CONDO,CONDO,Regent Park,43.6601105,-79.3605898,2,0,2,750.0
600000.0,609900.0,600000.0,CONDO,CONDO,Church-Yonge Corridor,43.6561669,-79.3751316,2,0,2,650.0
525000.0,538000.0,525000.0,CONDO,CONDO,Mount Pleasant West,43.7060208,-79.3952793,1,1,2,650.0
584000.0,649000.0,584000.0,CONDO,CONDO,Waterfront Communities C8,43.6448352,-79.37214639999999,1,1,1,650.0
545000.0,600000.0,545000.0,CONDO,CONDO,Waterfront Communities C1,43.641872,-79.3796564,1,0,1,550.0
525000.0,535000.0,525000.0,CONDO,CONDO,Bay Street Corridor,43.665412,-79.3871187,1,0,1,650.0
565000.0,609000.0,565000.0,CONDO,CONDO,Niagara,43.6415894,-79.4157619,1,1,1,550.0
582888.0,594000.0,582888.0,CONDO,CONDO,Church-Yonge Corridor,43.6557672,-79.3763377,2,0,2,650.0
599990.0,599990.0,599990.0,CONDO,CONDO,Church-Yonge Corridor,43.6564615,-79.3767046,2,0,2,650.0
560000.0,560000.0,560000.0,CONDO,CONDO,Bay Street Corridor,43.6648412,-79.38516720000001,1,1,1,550.0
600000.0,599900.0,600000.0,CONDO,CONDO,Mount Pleasant West,43.7081974,-79.397159,1,1,2,650.0
570000.0,584999.0,570000.0,CONDO,CONDO,Waterfront Communities C1,43.6371837,-79.4018766,2,0,1,750.0
600000.0,620000.0,600000.0,CONDO,CONDO,Waterfront Communities C1,43.6476028,-79.39076,2,0,2,750.0
543800.0,518000.0,543800.0,CONDO,CONDO,North St James Town,43.6714676,-79.3716943,2,0,2,750.0
522000.0,545000.0,522000.0,CONDO,CONDO,Eringate Centennial West Deane,43.6561334,-79.5712675,2,1,1,1300.0
568000.0,598000.0,568000.0,CONDO,CONDO,Waterfront Communities C8,43.6502609,-79.36741839999999,2,0,2,650.0
542500.0,579900.0,542500.0,CONDO,CONDO,Waterfront Communities The Island,43.6420815,-79.3828097,1,1,1,650.0
590000.0,620000.0,590000.0,CONDO,CONDO,Mount Pleasant West,43.7036869,-79.3971647,1,1,1,550.0
560000.0,574900.0,560000.0,CONDO,CONDO,Waterfront Communities C8,43.6501177,-79.3579349,1,0,1,550.0
550000.0,559000.0,550000.0,CONDO,CONDO,Church Yonge Corridor,43.6705792,-79.3805895,1,1,1,650.0
575000.0,599000.0,575000.0,CONDO,CONDO,Kensington-Chinatown,43.6571925,-79.4014703,1,1,1,550.0
510000.0,549000.0,510000.0,CONDO,CONDO,Rosedale Moore Park,43.6746785,-79.3860744,1,1,1,950.0
540000.0,549000.0,540000.0,CONDO,CONDO,Mount Pleasant West,43.7075225,-79.392402,1,1,2,650.0
515088.0,399000.0,515088.0,CONDO,CONDO,South Riverdale,43.65780850000001,-79.351512,1,1,1,550.0
540000.0,549000.0,540000.0,CONDO,CONDO,Trinity Bellwoods,43.6556582,-79.4103878,1,1,1,650.0
585000.0,599888.0,585000.0,CONDO,CONDO,Bay Street Corridor,43.665786,-79.3855809,1,1,1,650.0
585000.0,628000.0,585000.0,CONDO,CONDO,East End-Danforth,43.6874621,-79.30186359999999,2,0,2,650.0
577000.0,589000.0,577000.0,CONDO,CONDO,Moss Park,43.6539455,-79.36392,2,1,1,650.0
585000.0,619000.0,585000.0,CONDO,CONDO,Mount Pleasant West,43.7065237,-79.3920212,1,1,1,650.0
505000.0,499000.0,505000.0,CONDO,CONDO,East End-Danforth,43.6878454,-79.3019439,1,0,1,550.0
593000.0,598000.0,593000.0,CONDO,CONDO,Waterfront Communities C1,43.649428,-79.388411,1,1,1,650.0
505000.0,548500.0,505000.0,CONDO,CONDO,Stonegate Queensway,43.626067,-79.4906182,1,1,1,750.0
530000.0,574900.0,530000.0,CONDO,CONDO,Waterfront Communities The Island,43.6411905,-79.3829556,1,1,1,550.0
553000.0,605000.0,553000.0,CONDO,CONDO,Waterfront Communities C8,43.6543316,-79.35407769999999,1,1,2,650.0
520000.0,539000.0,520000.0,CONDO,CONDO,Waterfront Communities C1,43.6469907,-79.3922487,1,1,1,650.0
503000.0,589000.0,503000.0,CONDO,CONDO,Bay Street Corridor,43.6620882,-79.3856802,1,1,1,650.0
590000.0,599900.0,590000.0,CONDO,CONDO,Waterfront Communities C1,43.648321,-79.3928867,1,1,1,550.0
525000.0,550000.0,525000.0,CONDO,CONDO,Regent Park,43.6611063,-79.3595908,1,1,1,550.0
510000.0,519990.0,510000.0,CONDO,CONDO,Waterfront Communities The Island,43.6397205,-79.384172,1,0,1,550.0
520000.0,534900.0,520000.0,CONDO,CONDO,Waterfront Communities C1,43.63951429999999,-79.3938695,1,1,1,650.0
570000.0,579900.0,570000.0,CONDO,CONDO,Moss Park,43.6510089,-79.3679305,1,1,1,750.0
558000.0,568880.0,558000.0,CONDO,CONDO,Niagara,43.6395782,-79.4113325,2,0,1,650.0
600000.0,610000.0,600000.0,CONDO,CONDO,Niagara,43.6412424,-79.414406,1,1,1,650.0
510000.0,520000.0,510000.0,CONDO,CONDO,Waterfront Communities The Island,43.6415332,-79.3826529,1,0,1,550.0
600000.0,569900.0,600000.0,CONDO,CONDO,Church-Yonge Corridor,43.649504,-79.3744937,1,0,1,650.0
569200.0,590000.0,569200.0,CONDO,CONDO,Waterfront Communities The Island,43.6398182,-79.3836155,1,0,1,550.0
580000.0,595000.0,580000.0,CONDO,CONDO,Waterfront Communities The Island,43.6430829,-79.4018327,1,0,1,650.0
515000.0,529000.0,515000.0,CONDO,CONDO,North St James Town,43.6722218,-79.37735959999999,1,1,1,550.0
600000.0,629900.0,600000.0,CONDO,CONDO,Waterfront Communities C8,43.6496507,-79.3675025,2,0,2,750.0
540000.0,599000.0,540000.0,CONDO,CONDO,Mount Pleasant West,43.6974804,-79.388455,2,0,1,750.0
510000.0,549000.0,510000.0,CONDO,CONDO,Waterfront Communities C1,43.6476028,-79.39076,1,0,1,550.0
525000.0,558000.0,525000.0,CONDO,CONDO,Little Portugal,43.641523,-79.4240871,1,1,1,650.0
575000.0,599900.0,575000.0,CONDO,CONDO,Church Yonge Corridor,43.6647658,-79.3840887,2,0,2,850.0
580000.0,598000.0,580000.0,CONDO,CONDO,North St James Town,43.6717167,-79.3716472,1,1,1,550.0
525000.0,549000.0,525000.0,CONDO,CONDO,Waterfront Communities C1,43.6463498,-79.3936293,1,0,1,350.0
525000.0,536000.0,525000.0,CONDO,CONDO,Little Portugal,43.6423906,-79.4247385,2,0,1,650.0
563000.0,499999.0,563000.0,CONDO,CONDO,Little Portugal,43.6430625,-79.4281337,2,0,1,650.0
600000.0,550000.0,600000.0,CONDO,CONDO,Waterfront Communities The Island,43.6420815,-79.3828097,1,1,1,650.0
589000.0,599000.0,589000.0,CONDO,CONDO,Niagara,43.6357104,-79.3988424,1,2,1,750.0
523000.0,549900.0,523000.0,CONDO,CONDO,Waterfront Communities C1,43.6457753,-79.3925057,1,0,1,550.0
540000.0,579000.0,540000.0,CONDO,CONDO,Annex,43.6720081,-79.3879319,1,0,1,550.0
535000.0,499900.0,535000.0,CONDO,CONDO,Clairlea Birchmount,43.7145503,-79.281557,2,0,2,750.0
600000.0,628000.0,600000.0,CONDO,CONDO,The Beaches,43.6784907,-79.2988979,2,0,2,750.0
535000.0,535000.0,535000.0,CONDO,CONDO,Niagara,43.6396436,-79.4151851,1,1,1,550.0
540000.0,548000.0,540000.0,CONDO,CONDO,Stonegate Queensway,43.6245754,-79.5116023,1,0,1,550.0
509500.0,524900.0,509500.0,CONDO,CONDO,Waterfront Communities The Island,43.6397205,-79.384172,1,0,1,550.0
530000.0,539900.0,530000.0,CONDO,CONDO,Waterfront Communities C8,43.655305,-79.3537502,1,0,1,550.0
509000.0,529000.0,509000.0,CONDO,CONDO,Mount Pleasant East,43.7100927,-79.3831586,1,1,1,550.0
585000.0,619900.0,585000.0,CONDO,CONDO,Roncesvalles,43.6503421,-79.4444185,1,0,1,550.0
595000.0,608900.0,595000.0,CONDO,CONDO,Bay Street Corridor,43.6620243,-79.3865463,1,1,1,650.0
550000.0,555000.0,550000.0,CONDO,CONDO,Niagara,43.6371962,-79.4006886,1,1,1,550.0
523000.0,559000.0,523000.0,CONDO,CONDO,Waterfront Communities C1,43.6387206,-79.3994587,1,1,1,650.0
580000.0,624900.0,580000.0,CONDO,CONDO,South Parkdale,43.6358618,-79.4671784,1,1,2,750.0
532000.0,549900.0,532000.0,CONDO,CONDO,Annex,43.6723158,-79.3888155,1,1,1,650.0
521500.0,598800.0,521500.0,CONDO,CONDO,Niagara,43.6398765,-79.4167372,1,1,1,550.0
538000.0,549900.0,538000.0,CONDO,CONDO,Bay Street Corridor,43.6636287,-79.3864511,1,0,1,550.0
550000.0,599000.0,550000.0,CONDO,CONDO,Waterfront Communities C8,43.6502072,-79.3666482,2,0,2,650.0
550000.0,555000.0,550000.0,CONDO,CONDO,Waterfront Communities C1,43.648321,-79.3928867,1,1,1,550.0
540000.0,608800.0,540000.0,CONDO,CONDO,Niagara,43.6387841,-79.41201439999999,1,1,2,650.0
538000.0,579900.0,538000.0,CONDO,CONDO,Mount Pleasant West,43.7075225,-79.392402,1,1,2,650.0
522000.0,539000.0,522000.0,CONDO,CONDO,North St James Town,43.6714676,-79.3716943,1,1,2,650.0
580000.0,595000.0,580000.0,CONDO,CONDO,Niagara,43.6384589,-79.4140635,1,1,1,650.0
510000.0,529000.0,510000.0,CONDO,CONDO,Niagara,43.6386152,-79.4127418,1,0,1,650.0
550000.0,565000.0,550000.0,CONDO,CONDO,Niagara,43.6383649,-79.4145613,1,1,1,650.0
560000.0,579000.0,560000.0,CONDO,CONDO,Church-Yonge Corridor,43.6705792,-79.3805895,1,1,1,650.0
525000.0,539000.0,525000.0,CONDO,CONDO,Waterfront Communities The Island,43.6404408,-79.3971889,1,0,1,550.0
522000.0,525000.0,522000.0,CONDO,CONDO,Bay Street Corridor,43.6488273,-79.3780964,2,0,1,350.0
525000.0,560000.0,525000.0,CONDO,CONDO,Moss Park,43.6454587,-79.3845522,1,0,1,350.0
505000.0,519900.0,505000.0,CONDO,CONDO,South Riverdale,43.6584655,-79.3527106,1,0,1,550.0
570000.0,575000.0,570000.0,CONDO,CONDO,High Park North,43.6536498,-79.4679454,1,0,1,550.0
655000.0,675000.0,655000.0,CONDO,CONDO,Little Portugal,43.6430625,-79.4281337,2,0,1,650.0
643000.0,699000.0,643000.0,CONDO,CONDO,Church-Yonge Corridor,43.6700845,-79.3864005,1,1,1,650.0
695000.0,699999.0,695000.0,CONDO,CONDO,Little Portugal,43.6430625,-79.4281337,2,0,2,650.0
615000.0,629000.0,615000.0,CONDO,CONDO,South Riverdale,43.6601382,-79.3424223,1,0,1,650.0
680000.0,699999.0,680000.0,CONDO,CONDO,Waterfront Communities C1,43.6475103,-79.3927254,2,0,2,750.0
615000.0,649000.0,615000.0,CONDO,CONDO,Little Portugal,43.641523,-79.4240871,2,0,2,750.0
642000.0,680000.0,642000.0,CONDO,CONDO,Waterfront Communities C8,43.6502072,-79.3666482,2,0,2,750.0
690700.0,759000.0,690700.0,CONDO,CONDO,Waterfront Communities C1,43.6476771,-79.39335820000001,2,0,2,750.0
620000.0,660000.0,620000.0,CONDO,CONDO,South Riverdale,43.6623657,-79.3413343,1,0,1,550.0
640000.0,680000.0,640000.0,CONDO,CONDO,Niagara,43.6396436,-79.4151851,2,0,2,750.0
640000.0,659000.0,640000.0,CONDO,CONDO,Mount Pleasant West,43.704232,-79.3973465,2,0,2,750.0
680500.0,699000.0,680500.0,CONDO,CONDO,Junction Area,43.6703996,-79.47805269999999,2,0,2,950.0
680000.0,710000.0,680000.0,CONDO,CONDO,Niagara,43.63993980000001,-79.415865,1,1,1,750.0
615000.0,639000.0,615000.0,CONDO,CONDO,Mount Pleasant West,43.7002631,-79.3965898,1,1,2,650.0
625000.0,639000.0,625000.0,CONDO,CONDO,Waterfront Communities C1,43.6459582,-79.3898731,1,1,1,650.0
620000.0,649999.0,620000.0,CONDO,CONDO,Englemount Lawrence,43.7211033,-79.4320603,2,0,2,950.0
650000.0,650000.0,650000.0,CONDO,CONDO,Niagara,43.6441326,-79.403265,2,0,2,850.0
645000.0,659000.0,645000.0,CONDO,CONDO,Dovercourt-Wallace Emerson-Junction,43.6633203,-79.4264764,1,0,1,650.0
605000.0,629000.0,605000.0,CONDO,CONDO,Moss Park,43.6565512,-79.3574839,1,0,1,650.0
660000.0,689000.0,660000.0,CONDO,CONDO,The Beaches,43.6642589,-79.3094767,1,0,1,550.0
627000.0,688000.0,627000.0,CONDO,CONDO,Kensington-Chinatown,43.6585742,-79.3953228,1,1,1,550.0
670000.0,699000.0,670000.0,CONDO,CONDO,Church Yonge Corridor,43.650055,-79.3749505,2,1,2,950.0
640000.0,695000.0,640000.0,CONDO,CONDO,Waterfront Communities The Island,43.6439014,-79.3994795,1,0,1,850.0
605000.0,625000.0,605000.0,CONDO,CONDO,Waterfront Communities C1,43.6429141,-79.3806469,1,1,1,650.0
605000.0,629900.0,605000.0,CONDO,CONDO,Waterfront Communities The Island,43.6468329,-79.3752164,1,0,1,650.0
695000.0,699000.0,695000.0,CONDO,CONDO,Niagara,43.6412424,-79.414406,2,0,2,850.0
635000.0,579000.0,635000.0,CONDO,CONDO,Westminster Branson,43.7803283,-79.4481677,3,0,2,1300.0
690000.0,699900.0,690000.0,CONDO,CONDO,Regent Park,43.6590965,-79.3629015,2,0,2,750.0
611000.0,589000.0,611000.0,CONDO,CONDO,Lansing Westgate,43.7603324,-79.4116522,2,1,2,950.0
640000.0,650000.0,640000.0,CONDO,CONDO,Waterfront Communities C8,43.6461099,-79.3762378,1,1,2,750.0
690000.0,728800.0,690000.0,CONDO,CONDO,Moss Park,43.6558379,-79.3574385,1,1,1,750.0
699000.0,699000.0,699000.0,CONDO,CONDO,Mount Pleasant West,43.703692,-79.39675299999999,2,0,2,850.0
605000.0,629000.0,605000.0,CONDO,CONDO,Rockcliffe Smythe,43.6756399,-79.5081844,3,0,2,1100.0
680000.0,699000.0,680000.0,CONDO,CONDO,High Park North,43.7639326,-79.4069236,2,1,2,1300.0
695000.0,725000.0,695000.0,CONDO,CONDO,Waterfront Communities The Island,43.6457578,-79.3946255,1,1,2,750.0
657000.0,699000.0,657000.0,CONDO,CONDO,University,43.6550449,-79.3890229,1,1,1,650.0
685000.0,749900.0,685000.0,CONDO,CONDO,Church Yonge Corridor,43.6686162,-79.3843472,2,0,1,850.0
695000.0,699000.0,695000.0,CONDO,CONDO,Little Portugal,43.6430625,-79.4281337,2,0,2,750.0
650000.0,599000.0,650000.0,CONDO,CONDO,Moss Park,43.65053270000001,-79.36852600000002,2,0,1,750.0
650000.0,695000.0,650000.0,CONDO,CONDO,Mount Pleasant West,43.7060573,-79.3977655,2,0,2,750.0
690000.0,699000.0,690000.0,CONDO,CONDO,Waterfront Communities The Island,43.6457578,-79.3946255,2,0,2,750.0
640000.0,629000.0,640000.0,CONDO,CONDO,South Riverdale,43.6638595,-79.3409635,1,0,1,850.0
680000.0,719000.0,680000.0,CONDO,CONDO,Little Portugal,43.641523,-79.4240871,2,0,2,850.0
698500.0,700000.0,698500.0,CONDO,CONDO,Waterfront Communities The Island,43.646841,-79.390268,1,1,1,750.0
673000.0,680000.0,673000.0,CONDO,CONDO,Niagara,43.6366747,-79.40647,2,0,3,950.0
630000.0,660000.0,630000.0,CONDO,CONDO,Waterfront Communities C1,43.6448465,-79.4022849,1,1,2,750.0
675000.0,700000.0,675000.0,CONDO,CONDO,Waterfront Communities C1,43.6415332,-79.3826529,2,0,2,950.0
620000.0,629000.0,620000.0,CONDO,CONDO,Kensington Chinatown,43.6501593,-79.3926005,1,1,2,750.0
610000.0,650000.0,610000.0,CONDO,CONDO,South Parkdale,43.6404251,-79.4246524,2,0,2,850.0
635000.0,649000.0,635000.0,CONDO,CONDO,Banbury Don Mills,43.737573,-79.3463132,2,0,2,850.0
699000.0,699000.0,699000.0,CONDO,CONDO,Niagara,43.6382738,-79.415117,2,0,2,750.0
691500.0,705000.0,691500.0,CONDO,CONDO,Regent Park,43.6610187,-79.3635907,2,1,2,950.0
625000.0,629000.0,625000.0,CONDO,CONDO,Bay Street Corridor,43.6548441,-79.3846797,2,0,2,750.0
608000.0,639000.0,608000.0,CONDO,CONDO,Waterfront Communities C1,43.6384307,-79.39826529999999,1,1,1,750.0
700000.0,725000.0,700000.0,CONDO,CONDO,Blake-Jones,43.6811252,-79.3324348,2,0,2,750.0
605000.0,625000.0,605000.0,CONDO,CONDO,Waterfront Communities C1,43.6476915,-79.3933074,1,1,2,650.0
601800.0,659000.0,601800.0,CONDO,CONDO,Casa Loma,43.6852887,-79.4097884,2,0,2,650.0
678800.0,690000.0,678800.0,CONDO,CONDO,Regent Park,43.6614865,-79.3584054,2,0,2,750.0
629900.0,629900.0,629900.0,CONDO,CONDO,Church-Yonge Corridor,43.6688688,-79.38351109999999,1,0,1,550.0
680000.0,749900.0,680000.0,CONDO,CONDO,Annex,43.6702658,-79.3943539,2,0,2,750.0
700000.0,689000.0,700000.0,CONDO,CONDO,Mount Pleasant West,43.7107674,-79.3943498,3,0,2,950.0
620000.0,599000.0,620000.0,CONDO,CONDO,Waterfront Communities C1,43.64798769999999,-79.39183899999999,2,0,1,650.0
635000.0,649900.0,635000.0,CONDO,CONDO,Moss Park,43.6540434,-79.3639312,2,0,2,750.0
625000.0,649000.0,625000.0,CONDO,CONDO,Waterfront Communities C8,43.65281359999999,-79.35544329999999,2,1,2,650.0
639000.0,679990.0,639000.0,CONDO,CONDO,Waterfront Communities The Island,43.6416066,-79.3719866,1,0,1,550.0
700000.0,729000.0,700000.0,CONDO,CONDO,The Beaches,43.668862,-79.304919,2,0,2,850.0
695000.0,719000.0,695000.0,CONDO,CONDO,Mount Pleasant West,43.6959683,-79.3957747,1,1,1,750.0
678000.0,698000.0,678000.0,CONDO,CONDO,Waterfront Communities C1,43.6393446,-79.3929716,1,1,1,650.0
668400.0,719000.0,668400.0,CONDO,CONDO,Church Yonge Corridor,43.6611024,-79.3819277,2,0,2,850.0
665000.0,665000.0,665000.0,CONDO,CONDO,Niagara,43.6432744,-79.404727,2,0,2,950.0
640000.0,670000.0,640000.0,CONDO,CONDO,Kensington-Chinatown,43.6518042,-79.3906707,2,0,1,650.0
615000.0,648000.0,615000.0,CONDO,CONDO,Moss Park,43.6525884,-79.3637912,1,1,1,750.0
615000.0,624000.0,615000.0,CONDO,CONDO,Forest Hill South,43.7020783,-79.4191322,2,0,2,1100.0
675000.0,689900.0,675000.0,CONDO,CONDO,Mount Pleasant West,43.7116204,-79.3955165,2,0,2,750.0
605000.0,619000.0,605000.0,CONDO,CONDO,South Riverdale,43.6623402,-79.3410964,1,0,1,650.0
645000.0,665000.0,645000.0,CONDO,CONDO,Church Yonge Corridor,43.6700844,-79.3805554,1,1,1,750.0
605000.0,625000.0,605000.0,CONDO,CONDO,South Riverdale,43.6601382,-79.3424223,1,1,1,650.0
625000.0,649000.0,625000.0,CONDO,CONDO,Niagara,43.6387841,-79.41201439999999,2,0,2,750.0
625000.0,648800.0,625000.0,CONDO,CONDO,Waterfront Communities C8,43.6551874,-79.3548449,1,0,1,650.0
620000.0,649000.0,620000.0,CONDO,CONDO,Church-Yonge Corridor,43.6705792,-79.3805895,2,0,1,750.0
611300.0,619000.0,611300.0,CONDO,CONDO,Niagara,43.6357104,-79.3988424,1,2,1,750.0
640000.0,670000.0,640000.0,CONDO,CONDO,Annex,43.6717424,-79.3878028,1,1,2,550.0
627000.0,698000.0,627000.0,CONDO,CONDO,Casa Loma,43.6856818,-79.4047339,1,1,1,650.0
692000.0,788000.0,692000.0,CONDO,CONDO,Bay Street Corridor,43.6676702,-79.3864205,2,0,2,750.0
695000.0,699000.0,695000.0,CONDO,CONDO,High Park North,43.6543545,-79.4632051,1,1,2,650.0
635000.0,639900.0,635000.0,CONDO,CONDO,Yonge-Eglinton,43.700445,-79.397789,2,0,2,750.0
634000.0,649900.0,634000.0,CONDO,CONDO,Annex,43.6712816,-79.3878259,1,1,1,550.0
687500.0,709000.0,687500.0,CONDO,CONDO,Mount Pleasant West,43.7057158,-79.393101,2,0,2,750.0
625000.0,675000.0,625000.0,CONDO,CONDO,Waterfront Communities The Island,43.6411464,-79.3830668,2,0,1,650.0
630000.0,650000.0,630000.0,CONDO,CONDO,Niagara,43.6386152,-79.4127418,2,0,2,850.0
680888.0,700000.0,680888.0,CONDO,CONDO,Moss Park,43.6521176,-79.3714605,1,1,1,850.0
625000.0,649900.0,625000.0,CONDO,CONDO,Rosedale-Moore Park,43.6729857,-79.3870289,1,1,1,850.0
645000.0,669880.0,645000.0,CONDO,CONDO,Roncesvalles,43.6503421,-79.4444185,1,1,1,650.0
670000.0,599000.0,670000.0,CONDO,CONDO,Yonge Eglinton,43.700445,-79.397789,2,0,2,850.0
690000.0,699900.0,690000.0,CONDO,CONDO,Regent Park,43.6610068,-79.3603549,2,0,2,850.0
618000.0,650000.0,618000.0,CONDO,CONDO,Moss Park,43.6525884,-79.3637912,1,0,1,750.0
615000.0,629900.0,615000.0,CONDO,CONDO,Mount Pleasant West,43.7056504,-79.3973799,1,1,1,750.0
652000.0,675000.0,652000.0,CONDO,CONDO,Yonge-Eglinton,43.7043834,-79.4067665,2,0,1,850.0
625000.0,638000.0,625000.0,CONDO,CONDO,Niagara,43.6384589,-79.4140635,1,0,1,750.0
620000.0,649900.0,620000.0,CONDO,CONDO,Waterfront Communities C8,43.6449794,-79.363762,1,0,1,550.0
628000.0,648000.0,628000.0,CONDO,CONDO,Waterfront Communities The Island,43.6403228,-79.3917567,1,1,1,650.0
