NAME,ADDRESS_FULL,BOARD_NAME,SCHOOL_TYPE_DESC,Latitude,Longitude
DAVID AND MARY THOMSON COLLEGIATE,125 Brockley Dr,Toronto District School Board,English Public,43.7556700504937,-79.263401268509
DAVID HORNELL JR SCHOOL ,32 Victoria St,Toronto District School Board,English Public,43.6193332842276,-79.4888936625883
DAVID LEWIS PUBLIC SCHOOL ,130 Fundy Bay Blvd,Toronto District School Board,English Public,43.8091967088078,-79.3178860611438
DAVISVILLE & SPECTRUM SCHOOL,50 Davisville Ave,Toronto District School Board,English Public,43.6989614392921,-79.3947848769606
DAYSTROM PUBLIC SCHOOL,25 Daystrom Dr,Toronto District School Board,English Public,43.7479469273564,-79.5469633014631
DE LASALLE COLLEGE SCHOOL,131 Farnham Ave,,Private,43.6821362019053,-79.398139589868
DEER PARK JR & SR PUBLIC SCHOOL,23 Ferndale Ave,Toronto District School Board,English Public,43.689651951117,-79.3915563848553
DELPHI SECONDARY ALTERNATIVE SCHOOL ,109A Chartland Blvd S,Toronto District School Board,English Public,43.8000076946308,-79.2784362332866
DELTA ACADEMY INC SECONDARY SCHOOL,1160 Birchmount Rd,,Private,43.7411259867154,-79.2838287540102
DENLOW PUBLIC SCHOOL,50 Denlow Blvd,Toronto District School Board,English Public,43.7458394934387,-79.3642277250946
DENNIS AVENUE COMMUNITY SCHOOL (CLOSED LOCATION),17 Dennis Ave,Toronto District School Board,English Public,43.6844195398894,-79.4872863165976
DERRYDOWN PUBLIC SCHOOL,120 Derrydown Rd,Toronto District School Board,English Public,43.7586899356843,-79.4937101803963
DEWSON STREET JR PUBLIC SCHOOL,65 Concord Ave,Toronto District School Board,English Public,43.655675087264,-79.4240544310152
DIEFENBAKER ELEMENTARY SCHOOL,175 Plains Rd,Toronto District School Board,English Public,43.6950420299431,-79.3316401743941
DISCOVERING MINDS MONTESSORI SCHOOL,828 Richmond St W,,Private,43.644830861277,-79.4113184000344
DIXON GROVE JR MDL SCHOOL ,315 The Westway,Toronto District School Board,English Public,43.6850065948201,-79.5559776877569
DON MILLS COLLEGIATE INSTITUTE,15 The Donway E,Toronto District School Board,English Public,43.7359592881657,-79.339277147401
DON MILLS LINC ,1470 Don Mills Rd,Toronto District School Board,English Public,43.7532181809796,-79.3477301743604
DON MILLS MDL SCHOOL,17 The Donway E,Toronto District School Board,English Public,43.7363797020937,-79.3397470950251
DON VALLEY ACADEMY SECONDARY SCHOOL,4576 Yonge St,,Private,43.7561090602904,-79.4100958776361
DON VALLEY MIDDLE SCHOOL ,3100 Don Mills Rd,Toronto District School Board,English Public,43.7895329062794,-79.3549665618627
DONVIEW MIDDLE HEALTH AND WELLNESS ACADEMY ,20 Evermede Dr,Toronto District School Board,English Public,43.7641877197384,-79.3314383068706
DONWOOD PARK JR PUBLIC SCHOOL - HIGHBROOK CAMPUS,39 Highbrook Dr,Toronto District School Board,English Public,43.7568459336361,-79.2628557598898
DONWOOD PARK JR PUBLIC SCHOOL - MAIN BLDG,61 Dorcot Ave,Toronto District School Board,English Public,43.7569783122163,-79.2623651149549
DORA EDUCATION CENTRE,3333 Bayview Ave,,Private,43.792088977234,-79.3927129482938
DORSET PARK PUBLIC SCHOOL ,28 Blaisdale Rd,Toronto District School Board,English Public,43.7501910914087,-79.2797350588123
DOVERCOURT JR PUBLIC SCHOOL ,228 Bartlett Ave,Toronto District School Board,English Public,43.666735610558,-79.4357789540645
DOWNSVIEW PUBLIC SCHOOL,2829 Keele St,Toronto District School Board,English Public,43.7311138437024,-79.4824357959776
DOWNSVIEW SECONDARY SCHOOL,7 Hawksdale Rd,Toronto District School Board,English Public,43.7308678403515,-79.4795174892873
DOWNTOWN ALTERNATIVE SCHOOL,85 Lower Jarvis St,Toronto District School Board,English Public,43.6477361331853,-79.3704156513245
DR MARION HILLIARD SR PUBLIC SCHOOL,280 Washburn Way,Toronto District School Board,English Public,43.8036860800068,-79.2248218322885
DR NORMAN BETHUNE COLLEGIATE INSTITUTE,200 Fundy Bay Blvd,Toronto District School Board,English Public,43.8121621401057,-79.3194284089425
DR RITA COX - KINA MINAGOK PUBLIC SCHOOL,100 Close Ave,Toronto District School Board,English Public,43.6365094905393,-79.435320697841
DREWRY ACADEMY,30 Drewry Ave,,Private,43.7870807800087,-79.4192365033339
DREWRY SECONDARY SCHOOL,70 Drewry Ave,Toronto District School Board,English Public,43.7869814732506,-79.421213687216
DRIFTWOOD PUBLIC SCHOOL ,265 Driftwood Ave,Toronto District School Board,English Public,43.7629711864463,-79.5150042552815
DUBLIN HEIGHTS ELEMENTARY & MDL SCHOOL,100 Bainbridge Ave,Toronto District School Board,English Public,43.7491483093568,-79.4470247426388
DUKE ACADEMY SECONDARY SCHOOL,4576 Yonge St,,Private,43.7561090602904,-79.4100958776361
DUKE OF CONNAUGHT JR & SR PUBLIC SCHOOL,70 Woodfield Rd,Toronto District School Board,English Public,43.6661955194459,-79.3219578466597
DUNDAS JR PUBLIC SCHOOL,935 Dundas St E,Toronto District School Board,English Public,43.6620777465508,-79.3486863276324
DUNLACE PUBLIC SCHOOL,20 Dunlace Dr,Toronto District School Board,English Public,43.7624594339827,-79.3703573291924
EARL BEATTY JR & SR PUBLIC SCHOOL,55 Woodington Ave,Toronto District School Board,English Public,43.6860684583807,-79.3213456307331
EARL GREY SR PUBLIC SCHOOL,100 Strathcona Ave,Toronto District School Board,English Public,43.6768438820104,-79.3405244209135
EARL HAIG PUBLIC SCHOOL,15 Earl Haig Ave,Toronto District School Board,English Public,43.6813314530514,-79.3212504675318
EARL HAIG SECONDARY SCHOOL,100 Princess Ave,Toronto District School Board,English Public,43.7696090327771,-79.4059659483565
EAST YORK ALTERNATIVE SECONDARY SCHOOL,670 Cosburn Ave,Toronto District School Board,English Public,43.6949913553145,-79.3252956395229
EAST YORK COLLEGIATE INSTITUTE,650 Cosburn Ave,Toronto District School Board,English Public,43.6949906148821,-79.3275764481259
EASTDALE COLLEGIATE INSTITUTE,701 Gerrard St E,Toronto District School Board,English Public,43.6659265701789,-79.3488189225485
EASTVIEW JR PUBLIC SCHOOL,20 Waldock St,Toronto District School Board,English Public,43.7589633617233,-79.1912804405348
EATONVILLE JR SCHOOL ,15 Rossburn Dr,Toronto District School Board,English Public,43.6378407814724,-79.5666150696602
ECOLE ELEMENTAIRE CATHOLIQUE SAINT MICHEL,29 Meadowvale Rd,Conseil scolaire de district catholique Centre-Sud,French Separate,43.7777385346065,-79.1559447476908
ECOLE ELEMENTAIRE CHARLES SAURIOL,55 Pelham Ave,Conseil scolaire Viamonde,French Public,43.6676736698242,-79.455349639961
ECOLE ELEMENTAIRE FELIX LECLERC,50 Celestine Dr,Conseil scolaire Viamonde,French Public,43.6896931229899,-79.561445634234
ECOLE ELEMENTAIRE GABRIELLE ROY,14 Pembroke St,Conseil scolaire Viamonde,French Public,43.6565828383347,-79.3723195931078
ECOLE ELEMENTAIRE JEANNE LAJOIE,150 Carnforth Rd,Conseil scolaire Viamonde,French Public,43.7344967726022,-79.3214945673811
ECOLE ELEMENTAIRE LA MOSAIQUE,80 Queensdale Ave,Conseil scolaire Viamonde,French Public,43.6873304546484,-79.3305349885319
ECOLE ELEMENTAIRE LAURE RIESE,339 Alton Towers Crcl,Conseil scolaire Viamonde,French Public,43.8224626055717,-79.2774220664012
ECOLE ELEMENTAIRE MATHIEU DA COSTA,116 Cornelius Pkwy,Conseil scolaire Viamonde,French Public,43.7178279267229,-79.4755347034249
ECOLE ELEMENTAIRE PAUL DEMERS,100 Ravel Rd,Conseil scolaire Viamonde,French Public,43.7919518364679,-79.367340385707
ECOLE ELEMENTAIRE PIERRE ELLIOTT TRUDEAU,65 Grace St,Conseil scolaire Viamonde,French Public,43.6519910390116,-79.4140974855289
ECOLE SECONDAIRE ETIENNE BRULE,300 Banbury Rd,Conseil scolaire Viamonde,French Public,43.7522122438944,-79.3715932541458
EDGEWOOD PUBLIC SCHOOL,230 Birkdale Rd,Toronto District School Board,English Public,43.7663054576185,-79.2658120339035
EGLINTON JR PUBLIC SCHOOL,223 Eglinton Ave E,Toronto District School Board,English Public,43.7079037464755,-79.3908468303168
EGLINTON LINC AND ESL CENTRE,90 Eglinton Ave E,Toronto Catholic District School Board,English Separate,43.7076209683648,-79.3958997214891
EITZ CHAIM SCHOOL (BATHURST),2742 Bathurst St,,Private,43.7098461415338,-79.4278794748452
ELIA MDL SCHOOL 416 395-3020,215 Sentinel Rd,Toronto District School Board,English Public,43.7537993176252,-79.4984583080641
ELITE ACADEMIC SECONDARY SCHOOL,201 Consumers Rd,,Private,43.7721013757365,-79.3322488674553
ELIZABETH SIMCOE JR PUBLIC SCHOOL,166 Sylvan Ave,Toronto District School Board,English Public,43.7381519615688,-79.2060348701063
ELKHORN PUBLIC SCHOOL,10 Elkhorn Dr,Toronto District School Board,English Public,43.7712153929829,-79.3800624355928
ELLESMERE STATTON PUBLIC SCHOOL,739 Ellesmere Rd,Toronto District School Board,English Public,43.7636236123759,-79.2875719983282
ELMBANK JR MDL ACADEMY,10 Pittsboro Dr,Toronto District School Board,English Public,43.7365019019057,-79.5900470677447
ELMLEA JR SCHOOL,50 Hadrian Dr,Toronto District School Board,English Public,43.7159386194401,-79.5498701970545
ELPIS COLLEGE TORONTO (temporarily moved),18 Greenfield Ave,,Private,43.7636049969129,-79.4107729639397
EMERY C.I. & EMERY EDVANCE ADULT LEARNING CENTRE,3395 Weston Rd,Toronto District School Board,English Public,43.7487227091093,-79.5395569845548
EMILY CARR PUBLIC SCHOOL,90 John Tabor Trl,Toronto District School Board,English Public,43.8050223865269,-79.2069358552156
ENQUIRING MINDS MONTESSORI AND LONDON SCHOOL OF DANCE,24 Progress Ave,,Private,43.7704172403736,-79.2801611624691
EPIPHANY OF OUR LORD CATHOLIC ACADEMY,3150 Pharmacy Ave,Toronto Catholic District School Board,English Separate,43.7989580963277,-79.3289402460095
ERNEST PUBLIC SCHOOL,150 Cherokee Blvd,Toronto District School Board,English Public,43.791415465113,-79.3373825688455
ERUDITE ELEMENTARY SCHOOL,2323 Bloor St W,,Private,43.6500081301117,-79.4799888562353
ESSEX JR SR & HAWTHORNE TWO BILINGUAL,50 Essex St,Toronto District School Board,English Public,43.6682357494066,-79.4223654834763
ETIENNE BRULE JR SCHOOL,50 Cloverhill Rd,Toronto District School Board,English Public,43.6356187317086,-79.4896844559498
ETOBICOKE COLLEGIATE INSTITUTE,86 Montgomery Rd,Toronto District School Board,English Public,43.6500842008403,-79.522296213866
ETOBICOKE SCHOOL OF THE ARTS,675 Royal York Rd,Toronto District School Board,English Public,43.6308148274845,-79.5039309346666
ETOBICOKE SECONDARY ALTERNATIVE SCHOOL ,160 Silverhill Dr,Toronto District School Board,English Public,43.6338578460427,-79.551276113705
EXCEL HIGH SCHOOL,55 Nugget Ave,,Private,43.7921385076532,-79.2578080336662
F H MILLER JR PUBLIC SCHOOL,300 Caledonia Rd,Toronto District School Board,English Public,43.6840057733305,-79.458898094007
FAIRBANK MEMORIAL COMMUNITY SCHOOL,555 Harvie Ave,Toronto District School Board,English Public,43.6917032417799,-79.4554057013447
FAIRBANK PUBLIC SCHOOL ,2335 Dufferin St,Toronto District School Board,English Public,43.6942876649058,-79.4490892289333
FAIRGLEN JR PUBLIC SCHOOL,2200 Pharmacy Ave,Toronto District School Board,English Public,43.7849363770968,-79.3222381903671
FAIRMEADOW CENTRE,17 Fairmeadow Ave,Toronto District School Board,English Public,43.754688128517,-79.3972138944047
FAIRMOUNT JR PUBLIC SCHOOL,31 Sloley Rd,Toronto District School Board,English Public,43.7197580924624,-79.2308941806286
FATHER HENRY CARR CATHOLIC SECONDARY SCHOOL,1760 Martin Grove Rd,Toronto Catholic District School Board,English Separate,43.7357651008297,-79.5922999387415
FATHER JOHN REDMOND CATHOLIC SECONDARY SCHOOL,28 Colonel Samuel Smith Park Dr,Toronto Catholic District School Board,English Separate,43.5951413486312,-79.5165387692932
FATHER SERRA CATHOLIC ELEMENTARY SCHOOL,111 Sun Row Dr,Toronto Catholic District School Board,English Separate,43.685944240933,-79.5370181385566
FAYWOOD ARTS BASED CURRICULUM SCHOOL,95 Faywood Blvd,Toronto District School Board,English Public,43.7398550354918,-79.4466973349755
FENSIDE PUBLIC SCHOOL,131 Fenside Dr,Toronto District School Board,English Public,43.7645805189835,-79.3291265799904
FERN AVENUE JR & SR PUBLIC SCHOOL,128 Fern Ave,Toronto District School Board,English Public,43.6451803159495,-79.4461128419154
FIELDSTONE DAY SCHOOL,2999 Dufferin St,,Private,43.7118733583738,-79.4533841407934
FIELDSTONE KING'S COLLEGE SECONDARY SCHOOL,2999 Dufferin St,,Private,43.7118733583738,-79.4533841407934
FINCH AT WARDEN ADULT EDUCATION CENTRE,3430 Finch Ave E,Toronto Catholic District School Board,English Separate,43.7974757937848,-79.3145653641473
FINCH PUBLIC SCHOOL ,277 Finch Ave E,Toronto District School Board,English Public,43.7838330777765,-79.3949742011282
FIRGROVE PUBLIC SCHOOL,270 Firgrove Cres,Toronto District School Board,English Public,43.7520008914053,-79.519910862165
FISHERVILLE SR & N/W SECONDARY ALTERNATIVE,425 Patricia Ave,Toronto District School Board,English Public,43.784556440757,-79.4411616324684
FLEMING PUBLIC SCHOOL ,20 Littles Rd,Toronto District School Board,English Public,43.8154347835423,-79.2033845823469
FLEMINGTON PUBLIC SCHOOL,10 Flemington Rd,Toronto District School Board,English Public,43.7200875786734,-79.4444540037633
FOREST HILL COLLEGIATE INSTITUTE,730 Eglinton Ave W,Toronto District School Board,English Public,43.7030582555106,-79.4213427841136
FOREST HILL JR & SR PUBLIC SCHOOL,78 Dunloe Rd,Toronto District School Board,English Public,43.6953762569543,-79.4139385899
FOREST HILL TUTORING,423 Spadina Rd,,Private,43.6889488435409,-79.4125472018315
FOREST MANOR PUBLIC SCHOOL,25 Forest Manor Rd,Toronto District School Board,English Public,43.7710427399232,-79.3430668038294
FOREST VALLEY OUTDOOR EDUCATION CENTRE,60 Blue Forest Dr,Toronto District School Board,English Public,43.7677142696748,-79.4532052614193
FRANCIS LIBERMANN CATHOLIC HIGH SCHOOL,4640 Finch Ave E,Toronto Catholic District School Board,English Separate,43.8073923412217,-79.2743078384998
FRANK OKE SECONDARY SCHOOL,500 Alliance Ave,Toronto District School Board,English Public,43.677512419216,-79.4887542282147
FRANKLAND COMMUNITY SCHOOL,816 Logan Ave,Toronto District School Board,English Public,43.6771506675787,-79.3496800848427
FRASER MUSTARD EARLY LEARNING ACADEMY,82 Thorncliffe Park Dr,Toronto District School Board,English Public,43.7055777504935,-79.3435512383368
GALLOWAY ROAD PUBLIC SCHOOL,192 Galloway Rd,Toronto District School Board,English Public,43.7650173036954,-79.1966222950893
GAP ACADEMY SECONDARY SCHOOL,4 John St,,Private,43.7010253821952,-79.5177020187154
GARDEN AVENUE JR PUBLIC SCHOOL,225 Garden Ave,Toronto District School Board,English Public,43.6432000977767,-79.4491237019074
GATEWAY PUBLIC SCHOOL,55 Gateway Blvd,Toronto District School Board,English Public,43.7117262234356,-79.3310091533195
GENERAL BROCK PUBLIC SCHOOL ,140 Chestnut Cres,Toronto District School Board,English Public,43.7185070990624,-79.2745902135289
GENERAL CRERAR PUBLIC SCHOOL,30 McGregor Rd,Toronto District School Board,English Public,43.7456867654999,-79.2795776619808
GENERAL MERCER JR PUBLIC SCHOOL ,30 Turnberry Ave,Toronto District School Board,English Public,43.6789306711569,-79.4640229792623
GEORGE ANDERSON PUBLIC SCHOOL ,30 George Anderson Dr,Toronto District School Board,English Public,43.7054535329767,-79.4789480608335
GEORGE B LITTLE PUBLIC SCHOOL,125 Orton Park Rd,Toronto District School Board,English Public,43.7711994113637,-79.2081104575107
GEORGE BROWN COLLEGE - CASA LOMA CAMPUS,160 Kendal Ave,,College,43.6760123431155,-79.411045415915
GEORGE BROWN COLLEGE - ST JAMES CAMPUS,200 King St E,,College,43.651100464219,-79.3701856494981
GEORGE BROWN COLLEGE - WATERFRONT CAMPUS,51 Dockside Dr,,College,43.6439387824491,-79.365469492592
GEORGE BROWN COLLEGE - YOUNG CENTRE FOR THE PERFORMING ARTS,50 Tank House Lane,,College,43.6508509258333,-79.357458675327
GEORGE P MACKIE JR PUBLIC SCHOOL ,60 Heathfield Dr,Toronto District School Board,English Public,43.7393273081079,-79.2119939725128
GEORGE PECK PUBLIC SCHOOL,1 Wayne Ave,Toronto District School Board,English Public,43.7382584753535,-79.2936351945354
GEORGE R GAULD JR SCHOOL ,200 Melrose St,Toronto District School Board,English Public,43.6205662675783,-79.498405687125
GEORGE S HENRY ACADEMY,200 Graydon Hall Dr,Toronto District School Board,English Public,43.7643599636777,-79.3399200284936
GEORGE SYME COMMUNITY SCHOOL,69 Pritchard Ave,Toronto District School Board,English Public,43.6692513829928,-79.491126770757
GEORGE WEBSTER ELEMENTARY SCHOOL ,50 Chapman Ave,Toronto District School Board,English Public,43.7010488988453,-79.299760623825
GEORGES ETIENNE CARTIER CATHOLIC ELEMENTARY SCHOOL,250 Gainsborough Rd,Conseil scolaire de district catholique Centre-Sud,French Separate,43.6779038853844,-79.3194731119597
GEORGES VANIER SECONDARY SCHOOL ,3000 Don Mills Rd E,Toronto District School Board,English Public,43.7831172284439,-79.3509063859672
GERMAN INTERNATIONAL SCHOOL TORONTO,25 Burnhamthorpe Rd,,Private,43.6495576330282,-79.5299284955512
GIBRALTAR LEADERSHIP ACADEMY SCHOOL,431 Nugget Ave,,Private,43.7977569265589,-79.2430528798877
GIVINS SHAW JR PUBLIC SCHOOL ,49 Givins St,Toronto District School Board,English Public,43.646216613937,-79.4176864709581
GLAMORGAN JR PUBLIC SCHOOL,51 Antrim Cres,Toronto District School Board,English Public,43.7713003109162,-79.2895538318113
GLEDHILL JR PUBLIC SCHOOL,2 Gledhill Ave,Toronto District School Board,English Public,43.6875483306854,-79.3092864659493
GLEN AMES SR PUBLIC SCHOOL,18 Williamson Rd,Toronto District School Board,English Public,43.6741488615009,-79.2984421909583
GLEN BRIAR ACADEMY ELEMENTARY SCHOOL,210 Wilson Ave,,Private,43.7396053552602,-79.4255563106731
GLEN PARK PUBLIC SCHOOL ,101 Englemount Ave,Toronto District School Board,English Public,43.7132238247354,-79.4357473261606
GLEN RAVINE JR PUBLIC SCHOOL,11 Gadsby Dr,Toronto District School Board,English Public,43.7382246272196,-79.2540589454282
GLENVIEW SR PUBLIC SCHOOL,401 Rosewell Ave,Toronto District School Board,English Public,43.7199764434722,-79.409524700301
GOLF ROAD JR PUBLIC SCHOOL ,730 Scarborough Golf Club Rd,Toronto District School Board,English Public,43.7639036098219,-79.2168876729568
GORDON A BROWN MDL SCHOOL,2800 St Clair Ave E,Toronto District School Board,English Public,43.707534131345,-79.3053702914276
GOSFORD PUBLIC SCHOOL,30 Gosford Blvd,Toronto District School Board,English Public,43.7643184871585,-79.5213241884271
GRACEDALE PUBLIC SCHOOL,186 Gracedale Blvd,Toronto District School Board,English Public,43.753197538015,-79.5618421120233
GRACEFIELD PUBLIC SCHOOL ,177 Gracefield Ave,Toronto District School Board,English Public,43.709018391832,-79.4914064041562
GRADALE ACADEMY ELEMENTARY SCHOOL,159 Roxborough Dr,,Private,43.6841341693997,-79.3723530099708
GREENHOLME JR MDL SCHOOL,10 Jamestown Cres,Toronto District School Board,English Public,43.7350715355536,-79.582908112082
GREENLAND PUBLIC SCHOOL,15 Greenland Rd,Toronto District School Board,English Public,43.7336070379667,-79.3385329307779
GREENWOOD COLLEGE SCHOOL,443 Mount Pleasant Rd,,Private,43.6999081010803,-79.3861579258027
GRENOBLE PUBLIC SCHOOL,9 Grenoble Dr,Toronto District School Board,English Public,43.7154310882437,-79.3327597513647
GREY OWL JR PUBLIC SCHOOL,150 Wickson Trl,Toronto District School Board,English Public,43.8039892965967,-79.2133003232257
GUILDWOOD JR PUBLIC SCHOOL,225 Livingston Rd,Toronto District School Board,English Public,43.750821071128,-79.1999866713576
GULFSTREAM PUBLIC SCHOOL ,20 Gulfstream Rd,Toronto District School Board,English Public,43.7390779789322,-79.5420098021244
H A HALBERT JR PUBLIC SCHOOL,25 Halbert Pl,Toronto District School Board,English Public,43.7276495960022,-79.2317360671938
H J ALEXANDER COMMUNITY SCHOOL,30 King St,Toronto District School Board,English Public,43.7023994674705,-79.5202286163034
HANSON COLLEGE,211 Consumers Rd,,Private,43.7718059387758,-79.331929824598
HARBORD COLLEGIATE INSTITUTE,286 Harbord St,Toronto District School Board,English Public,43.6612895164804,-79.4142666153396
HARRISON PUBLIC SCHOOL,81 Harrison Rd,Toronto District School Board,English Public,43.7573684747214,-79.3773086129257
HARWOOD PUBLIC SCHOOL,50 Leigh St,Toronto District School Board,English Public,43.6761859127687,-79.4784124771008
HAVERGAL COLLEGE SR SCHOOL,1451 Avenue Rd,,Private,43.7203577469251,-79.4137176064613
HAVERGAL JR SCHOOL,460 Rosewell Ave,,Private,43.7208588651745,-79.4128523444892
HAWTHORN SCHOOL FOR GIRLS,101 Scarsdale Rd,,Private,43.7515555826202,-79.3547814075086
HEATHER HEIGHTS JR & BEN HEPPNER VM ACADEMY,80 Slan Ave,Toronto District School Board,English Public,43.7751558784252,-79.2150687264433
HENRY HUDSON SR PUBLIC SCHOOL,350 Orton Park Rd,Toronto District School Board,English Public,43.7777371786683,-79.2144673665189
HENRY KELSEY SR PUBLIC SCHOOL,1200 Huntingwood Dr,Toronto District School Board,English Public,43.7988176895396,-79.2770232222959
HERITAGE INNOVATION SCHOOL,95 Moatfield Dr,,Private,43.7594912715551,-79.3507514824564
HERITAGE PARK PUBLIC SCHOOL ,80 Old Finch Ave,Toronto District School Board,English Public,43.8213508850921,-79.207720158593
HEYDON PARK SECONDARY SCHOOL,70 D'Arcy St,Toronto District School Board,English Public,43.6549646089495,-79.394534752422
HIGH PARK GARDENS MONTESSORI SCHOOL,35 High Park Gdns,,Private,43.6486406468332,-79.4573915228873
HIGHCASTLE PUBLIC SCHOOL,370 Military Trl,Toronto District School Board,English Public,43.7867616021878,-79.2124956285055
HIGHFIELD JR SCHOOL,85 Mount Olive Dr,Toronto District School Board,English Public,43.7458920486043,-79.5891451714213
HIGHLAND CREEK PUBLIC SCHOOL ,1410 Military Trl,Toronto District School Board,English Public,43.7835009010173,-79.1784462927192
HIGHLAND HEIGHTS JR PUBLIC SCHOOL AND JEAN AUGUSTINE GIRLS ACADEMY,35 Glendower Crct,Toronto District School Board,English Public,43.7944199052402,-79.3002623454523
HIGHLAND MIDDLE SCHOOL ,201 Cliffwood Rd,Toronto District School Board,English Public,43.8068603785032,-79.3554480856806
HIGHVIEW PUBLIC SCHOOL,22 Highview Ave,Toronto District School Board,English Public,43.7219510502744,-79.4972302699958
HILLCREST COMMUNITY SCHOOL,44 Hilton Ave,Toronto District School Board,English Public,43.6790424542588,-79.4158447800033
HILLMOUNT PUBLIC SCHOOL,245 McNicoll Ave,Toronto District School Board,English Public,43.7994075938642,-79.3507265117258
HILLSIDE OUTDOOR EDUCATION SCHOOL ,2259 Meadowvale Rd,Toronto District School Board,English Public,43.8276689812907,-79.1790367956113
HILLTOP MDL SCHOOL ,35 Trehorne Dr,Toronto District School Board,English Public,43.6894627380415,-79.53306700719
HODGSON MIDDLE SCHOOL,282 Davisville Ave,Toronto District School Board,English Public,43.7010950019854,-79.3847932929072
HOLLYCREST MDL SCHOOL,630 Renforth Dr,Toronto District School Board,English Public,43.656104223852,-79.5827078548947
HOLLYWOOD PUBLIC SCHOOL,360 Hollywood Ave,Toronto District School Board,English Public,43.7705185087478,-79.3918291306292
HOLY ANGELS CATHOLIC ELEMENTARY,65 Jutland Rd,Toronto Catholic District School Board,English Separate,43.6284092590616,-79.517657260195
HOLY ANGELS CATHOLIC SCHOOL,100 Allanhurst Dr,Toronto Catholic District School Board,English Separate,43.6801476371998,-79.5194735178589
HOLY CHILD CATHOLIC ELEMENTARY SCHOOL ,850 Humberwood Blvd,Toronto Catholic District School Board,English Separate,43.7288858667834,-79.6191818734033
HOLY CROSS CATHOLIC ELEMENTARY SCHOOL,299A Donlands Ave,Toronto Catholic District School Board,English Separate,43.6899875599376,-79.3406763525746
HOLY FAMILY CATHOLIC ELEMENTARY SCHOOL,141 Close Ave,Toronto Catholic District School Board,English Separate,43.6388275584139,-79.4347122849581
HOLY NAME CATHOLIC ELEMENTARY SCHOOL,690 Carlaw Ave,Toronto Catholic District School Board,English Separate,43.6773475019697,-79.3472848350961
HOLY ROSARY CATHOLIC ELEMENTARY SCHOOL,308 Tweedsmuir Ave,Toronto Catholic District School Board,English Separate,43.6849850727211,-79.4140516961036
HOLY SPIRIT CATHOLIC ELEMENTARY SCHOOL,3530 Sheppard Ave E,Toronto Catholic District School Board,English Separate,43.7812935995392,-79.302695673123
HOPE ACADEMY,6807 Steeles Ave W,,Private,43.7555677521836,-79.6110518646011
HOWARD JR PUBLIC SCHOOL ,30 Marmaduke St,Toronto District School Board,English Public,43.650426312651,-79.4522720930996
HOWLETT ACADEMY SCHOOL,15 Madison Ave,,Private,43.6679626847846,-79.402759744916
HUDSON COLLEGE,21 Ascot Ave,,Private,43.6796913568917,-79.4445207404206
HUMBER COLLEGE - INTERNATIONAL GRADUATE SCHOOL,59 Hayden St,,College,43.6697694215191,-79.3838821166375
HUMBER COLLEGE SCHOOL - LAKESHORE CAMPUS,3199 Lake Shore Blvd W,,College,43.596996813344,-79.5203039257393
HUMBER COLLEGE SCHOOL - NORTH CAMPUS,205 Humber College Blvd,,College,43.7291665492499,-79.6068398627386
HUMBER COLLEGE SCHOOL - POWER BOATING AND SAILING SCHOOL ,100 Humber Bay Park Rd W,,College,43.618778861116,-79.4810845355186
HUMBER COLLEGE SCHOOL - UNIVERSITY OF GUELPH BLDG,207 Humber College Blvd,,College,43.728202085158,-79.60587202711
HUMBER SUMMIT MDL SCHOOL,60 Pearldale Ave,Toronto District School Board,English Public,43.7505647535485,-79.564522188693
HUMBER VALLEY VILLAGE JR MDL SCHOOL,65 Hartfield Rd,Toronto District School Board,English Public,43.6654435061721,-79.5265666084256
HUMBERCREST PUBLIC SCHOOL ,14 St Mark's Rd,Toronto District School Board,English Public,43.6604526501243,-79.4910553735324
HUMBERSIDE COLLEGIATE INSTITUTE,280 Quebec Ave,Toronto District School Board,English Public,43.6599427156923,-79.4706428031364
HUMBERSIDE MONTESSORI SCHOOL,121 Kennedy Ave,,Private,43.650861753789,-79.4749114880043
HUMBERWOOD DOWNS JR MDL ACADEMY,850 Humberwood Blvd,Toronto District School Board,English Public,43.7288858667834,-79.6191818734033
HUMEWOOD COMMUNITY SCHOOL ,15 Cherrywood Ave,Toronto District School Board,English Public,43.6866350930218,-79.4280204516617
HUNTER'S GLEN JR PUBLIC SCHOOL ,16 Haileybury Dr,Toronto District School Board,English Public,43.7457122545676,-79.2601219894519
HURON STREET JR PUBLIC SCHOOL ,541 Huron St,Toronto District School Board,English Public,43.6705755099718,-79.4024215880623
IMAM ALI ISLAMIC CENTRE AND AL HAADI ACADEMY SCHOOL,120 Bermondsey Rd,,Private,43.7177128215758,-79.314609135376
IMMACULATE CONCEPTION CATHOLIC ELEMENTARY SCHOOL,23 Comay Rd,Toronto Catholic District School Board,English Separate,43.6976801383094,-79.4778216965409
IMMACULATE HEART OF MARY CATHOLIC ELEMENTARY SCHOOL,101 Birchmount Rd,Toronto Catholic District School Board,English Separate,43.696144795195,-79.2624580005311
INDIAN ROAD CRESCENT JR PUBLIC SCHOOL ,285 Indian Road Cres,Toronto District School Board,English Public,43.6625287329027,-79.4600779001397
INGLENOOK COMMUNITY SCHOOL ,19 Sackville St,Toronto District School Board,English Public,43.6539752894773,-79.3594007219466
INGLEWOOD HEIGHTS JR PUBLIC SCHOOL,45 Dempster St,Toronto District School Board,English Public,43.7794075284367,-79.2923181525917
